date,open,close,high,low,volume,code
2013-12-20,7.766,6.935,7.834,6.858,360956.0,600619
2013-12-27,6.916,6.617,6.955,6.385,189138.0,600619
2014-01-03,6.626,6.501,6.935,6.481,135049.0,600619
2014-01-10,6.481,5.969,6.481,5.883,88178.0,600619
2014-01-17,5.969,6.047,6.24,5.94,66936.0,600619
2014-01-24,6.018,6.365,6.404,5.912,96969.0,600619
2014-01-30,6.356,6.404,6.433,6.095,87352.0,600619
2014-02-07,6.337,6.588,6.597,6.317,38973.0,600619
2014-02-14,6.578,6.868,6.974,6.559,185644.0,600619
2014-02-21,6.887,6.733,7.322,6.646,246079.0,600619
2014-02-28,6.742,7.283,7.602,6.675,411322.0,600619
2014-03-07,7.409,7.167,7.698,7.003,259360.0,600619
2014-03-14,7.119,6.964,7.119,6.81,123813.0,600619
2014-03-21,6.974,7.177,7.293,6.81,136005.0,600619
2014-03-28,7.167,7.621,7.776,7.129,271104.0,600619
2014-04-04,7.554,7.293,7.65,6.906,138817.0,600619
2014-04-11,7.322,7.573,7.602,7.235,125091.0,600619
2014-04-18,7.583,7.641,7.708,7.38,154199.0,600619
2014-04-25,7.544,6.935,7.727,6.926,147340.0,600619
2014-04-30,6.916,6.926,6.955,6.588,43681.0,600619
2014-05-09,6.868,7.641,8.046,6.839,308950.0,600619
2014-05-16,7.641,7.167,7.843,7.013,229160.0,600619
2014-05-23,7.148,7.505,7.563,7.071,146518.0,600619
2014-05-30,7.505,7.525,7.708,7.312,212867.0,600619
2014-06-06,7.428,7.148,7.583,7.032,116921.0,600619
2014-06-13,7.1,7.196,7.254,6.993,104213.0,600619
2014-06-20,7.225,6.781,7.235,6.665,106382.0,600619
2014-06-27,6.81,6.945,6.964,6.742,61150.0,600619
2014-07-04,6.935,7.109,7.196,6.906,104679.0,600619
2014-07-11,7.1,7.206,7.225,6.897,131423.0,600619
2014-07-18,7.216,7.206,7.293,7.109,114462.0,600619
2014-07-25,7.167,7.36,7.438,7.061,150671.0,600619
2014-08-01,7.37,7.426,7.641,7.293,189261.0,600619
2014-08-08,7.436,7.652,7.661,7.426,165994.0,600619
2014-08-15,7.661,8.111,8.121,7.603,256860.0,600619
2014-08-22,8.141,8.17,8.415,7.965,428967.0,600619
2014-08-29,8.151,7.769,8.17,7.603,175147.0,600619
2014-09-05,7.779,8.16,8.19,7.749,183441.0,600619
2014-09-12,8.17,8.317,8.542,8.121,221082.0,600619
2014-09-19,8.425,8.513,9.237,8.346,664973.0,600619
2014-09-26,8.493,8.561,8.62,8.278,271609.0,600619
2014-09-30,8.571,8.64,8.708,8.561,103117.0,600619
2014-10-10,8.669,8.532,8.689,8.513,180294.0,600619
2014-10-17,8.561,8.004,8.561,7.877,313416.0,600619
2014-10-24,7.974,7.935,8.219,7.71,166051.0,600619
2014-10-31,7.935,8.297,8.327,7.857,185214.0,600619
2014-11-07,8.327,8.757,8.953,8.268,383406.0,600619
2014-11-14,8.806,9.041,9.139,8.346,722479.0,600619
2015-01-30,9.941,9.217,10.939,9.197,628427.0,600619
2015-02-06,9.09,8.777,9.589,8.708,315838.0,600619
2015-02-13,8.796,9.54,9.667,8.62,550580.0,600619
2015-02-17,9.55,9.589,9.765,9.471,117838.0,600619
2015-02-27,9.589,9.599,9.667,9.344,192696.0,600619
2015-03-06,9.618,9.56,9.961,9.462,617163.0,600619
2015-03-13,9.481,10.225,10.743,9.452,539159.0,600619
2015-03-20,10.254,10.646,10.655,10.225,570777.0,600619
2015-03-27,10.616,10.802,11.037,10.313,568879.26,600619
2015-04-03,11.008,11.272,11.291,10.528,494906.0,600619
2015-04-10,11.272,12.25,12.651,10.822,504769.0,600619
2015-04-17,12.358,12.133,13.141,11.79,559398.0,600619
2015-04-24,12.035,12.084,12.505,11.419,432987.0,600619
2015-04-30,12.182,12.544,12.798,11.869,427450.0,600619
2015-05-08,12.573,11.145,12.72,10.783,333007.0,600619
2015-05-15,11.184,12.201,12.27,11.184,350179.0,600619
2015-05-22,12.426,13.591,13.826,12.152,596300.0,600619
2015-05-29,13.571,14.051,15.46,13.004,730672.0,600619
2015-06-05,14.168,16.144,16.692,14.1,611881.0,600619
2015-06-12,16.203,18.072,18.884,15.831,602289.0,600619
2015-06-17,18.16,18.052,19.471,16.634,403752.0,600619
2015-06-26,16.252,16.252,16.252,16.252,7489.0,600619
2015-07-03,14.629,10.29,14.629,10.29,533365.0,600619
2015-07-07,10.92,8.333,11.077,8.333,165639.0,600619
2015-07-17,9.169,9.966,10.703,8.273,368760.0,600619
2015-07-24,9.966,12.277,12.917,9.936,707875.0,600619
2015-07-31,11.667,9.916,12.366,9.543,570771.0,600619
2015-08-07,9.67,10.32,10.33,8.923,380979.0,600619
2015-08-14,10.526,12.435,12.73,10.526,672013.0,600619
2015-08-21,12.356,10.782,13.645,10.684,717622.0,600619
2015-08-28,9.956,9.139,10.408,7.614,366819.0,600619
2015-09-02,9.129,7.486,9.129,7.182,222470.0,600619
2015-09-11,7.575,9.021,9.179,7.575,368155.0,600619
2015-09-18,9.001,8.195,9.238,7.427,393658.0,600619
2015-09-25,8.077,8.165,8.716,7.87,255163.0,600619
2015-09-30,8.077,8.126,8.46,8.077,86340.0,600619
2015-10-09,8.352,8.697,8.756,8.352,91942.0,600619
2015-10-16,8.736,9.67,9.7,8.716,304530.0,600619
2015-10-23,9.582,9.916,10.034,8.864,437028.0,600619
2015-10-30,10.034,12.238,13.271,9.749,1082694.0,600619
2015-11-06,12.268,13.173,13.655,11.805,570043.0,600619
2015-11-13,13.173,14.471,15.16,12.946,448810.0,600619
