date,open,close,high,low,volume,code
2016-08-12,9.928,14.548,14.548,9.928,1595.0,601811
2016-08-19,16.0,23.429,23.429,16.0,5069.0,601811
2016-08-26,25.773,32.834,34.306,25.773,896280.0,601811
2016-09-02,32.446,29.957,34.751,29.163,1301216.0,601811
2016-09-09,30.015,27.516,30.112,27.497,529183.0,601811
2016-09-14,26.78,26.005,27.487,25.792,206084.0,601811
2016-09-23,26.025,25.289,27.09,25.269,323181.0,601811
2016-09-30,25.182,23.148,25.182,23.071,320392.0,601811
2016-10-14,23.429,24.01,24.94,23.148,349581.0,601811
2016-10-21,24.02,23.613,24.95,23.139,425465.0,601811
2016-10-28,23.497,27.129,27.972,23.274,955768.0,601811
2016-11-04,26.635,27.855,28.175,26.015,773863.0,601811
2016-11-11,27.952,29.337,31.943,26.209,1189707.0,601811
2016-11-18,28.717,27.817,30.49,27.7,692990.0,601811
2016-11-25,27.604,26.199,28.766,25.085,473004.0,601811
2016-12-02,26.141,25.405,27.09,25.395,290444.0,601811
2016-12-09,25.085,24.814,25.763,24.708,167274.0,601811
2016-12-16,24.969,22.916,24.969,22.083,213044.0,601811
2016-12-23,22.858,22.267,23.1,22.238,139238.0,601811
2016-12-30,22.102,21.814,22.693,21.318,106826.0,601811
2017-01-06,21.883,21.059,22.226,21.0,108364.0,601811
2017-01-13,20.902,19.832,21.196,18.262,199622.0,601811
2017-01-20,19.626,20.127,20.804,19.047,262510.0,601811
2017-01-26,20.048,19.744,20.274,19.44,73364.0,601811
2017-02-03,19.832,19.754,19.862,19.528,11587.0,601811
2017-02-10,19.754,20.254,20.774,19.754,157541.0,601811
2017-02-17,20.225,20.931,21.412,20.156,240698.0,601811
2017-02-24,20.882,20.862,21.294,20.382,191571.0,601811
2017-03-03,20.902,20.784,21.373,20.529,225646.0,601811
2017-03-10,20.823,21.854,22.079,20.686,372380.0,601811
2017-03-17,21.726,22.344,22.962,21.353,402058.0,601811
2017-03-24,22.197,21.893,22.354,21.167,273816.0,601811
2017-03-31,21.834,21.383,22.747,20.98,372730.0,601811
2017-04-07,21.343,21.471,21.687,21.049,101992.0,601811
2017-04-14,21.314,20.048,22.089,19.803,202192.0,601811
2017-04-21,19.734,18.655,19.822,18.409,101995.0,601811
2017-04-28,18.615,17.143,18.645,16.447,145893.0,601811
2017-05-05,17.202,16.025,17.222,15.917,162937.0,601811
2017-05-12,16.025,16.172,16.349,15.505,114949.0,601811
2017-05-19,16.172,16.084,16.604,15.73,113476.0,601811
2017-05-26,16.084,15.514,16.084,14.827,131353.0,601811
2017-06-02,15.76,15.436,15.995,14.935,105624.0,601811
2017-06-09,15.446,16.034,16.044,15.357,147784.0,601811
2017-06-16,15.995,16.22,16.44,15.5,155665.0,601811
2017-06-23,16.22,15.39,16.44,15.19,111236.0,601811
2017-06-30,15.39,15.56,15.65,15.28,79759.0,601811
2017-07-07,15.49,15.79,15.81,15.42,100831.0,601811
2017-07-14,15.82,15.02,15.82,14.74,103964.0,601811
2017-07-21,15.05,14.37,15.08,13.98,114622.0,601811
2017-07-28,14.4,14.57,14.94,14.33,124056.0,601811
2017-08-04,14.56,13.85,14.58,13.84,115860.0,601811
2017-08-11,13.82,13.81,14.18,13.68,85183.0,601811
2017-08-18,13.85,14.11,14.32,13.85,84570.0,601811
2017-08-25,14.11,14.32,14.42,14.03,99092.0,601811
2017-09-01,14.35,14.92,14.95,14.26,150666.0,601811
2017-09-08,14.81,15.04,15.58,14.81,151557.0,601811
2017-09-15,15.03,15.08,15.49,14.96,103998.0,601811
2017-09-22,15.08,15.07,16.15,14.98,164706.0,601811
2017-09-29,15.02,14.79,15.08,14.51,72480.0,601811
2017-10-13,15.07,15.32,15.36,14.82,116610.0,601811
2017-10-20,15.31,15.84,16.3,14.7,272063.0,601811
2017-10-27,15.76,15.2,15.87,15.16,143405.0,601811
2017-11-03,15.13,14.04,15.27,13.95,123029.0,601811
2017-11-10,14.15,14.26,14.75,14.01,89248.0,601811
2017-11-17,14.29,13.35,14.39,13.32,84796.0,601811
