date,open,close,high,low,volume,code
2013-12-20,6.72,6.42,6.75,6.35,82920.0,002417
2013-12-27,6.41,6.46,6.59,6.27,75084.0,002417
2014-01-03,6.52,6.9,7.09,6.49,199741.0,002417
2014-01-10,6.9,6.42,6.9,6.38,135124.0,002417
2014-01-17,6.42,6.64,6.74,6.34,92200.0,002417
2014-01-24,6.65,7.3,7.35,6.44,437869.0,002417
2014-01-30,7.26,7.13,7.46,6.86,282160.0,002417
2014-02-07,7.07,7.3,7.32,7.04,44374.0,002417
2014-02-14,7.55,7.52,7.76,7.35,472612.0,002417
2014-02-21,7.54,7.35,7.84,7.26,342021.0,002417
2014-02-28,7.35,7.0,7.65,6.85,249092.0,002417
2014-03-07,7.01,7.12,7.34,6.92,183489.0,002417
2014-03-14,7.05,6.76,7.07,6.6,121040.0,002417
2014-03-21,6.72,6.96,7.14,6.72,130302.0,002417
2014-03-28,6.97,6.75,7.19,6.69,129563.0,002417
2014-04-04,6.7,6.82,6.84,6.57,75589.0,002417
2014-04-11,6.8,6.71,6.92,6.68,91608.0,002417
2014-04-18,6.71,6.89,6.93,6.66,104907.0,002417
2014-04-25,6.86,6.45,6.94,6.44,81243.0,002417
2014-04-30,6.45,6.34,6.45,6.18,36528.0,002417
2014-05-09,6.34,6.11,6.46,6.03,72923.0,002417
2014-05-16,6.14,6.8,6.85,6.12,243205.0,002417
2014-05-23,6.67,6.52,7.0,6.39,241340.0,002417
2014-05-30,6.51,6.32,6.61,6.28,152314.0,002417
2014-06-06,6.32,6.45,6.48,6.22,84286.0,002417
2014-06-13,6.44,6.5,6.58,6.31,91293.0,002417
2014-06-20,6.49,6.38,6.75,6.2,152333.0,002417
2014-06-27,6.32,6.79,6.89,6.31,200468.0,002417
2014-07-04,6.78,7.47,7.8,6.73,612438.0,002417
2014-07-11,7.38,7.23,7.45,7.03,221681.0,002417
2014-07-18,7.24,7.63,7.8,7.21,239002.0,002417
2014-07-25,7.52,7.38,7.79,7.09,225443.0,002417
2014-08-01,7.43,7.59,7.85,7.31,214774.0,002417
2014-08-08,7.52,7.9,8.15,7.5,278404.0,002417
2014-08-15,7.9,8.22,8.47,7.81,282338.0,002417
2014-08-22,8.24,8.49,8.56,8.2,249571.0,002417
2014-08-29,8.5,9.49,9.59,8.36,479589.0,002417
2014-09-05,9.49,10.29,10.29,9.25,494382.0,002417
2014-09-12,10.55,11.25,11.36,9.96,443157.0,002417
2014-09-19,11.15,10.53,11.15,9.88,425927.0,002417
2014-09-26,10.44,10.87,11.0,10.12,337288.0,002417
2014-09-30,10.83,11.54,11.61,10.69,140670.0,002417
2014-10-10,11.59,11.26,11.76,11.13,183473.0,002417
2014-10-17,11.18,10.32,11.32,9.95,267310.0,002417
2014-10-24,10.33,10.45,10.78,10.12,189963.0,002417
2014-10-31,10.45,10.48,11.43,10.27,263096.0,002417
2014-11-07,10.48,10.49,10.88,10.32,181384.0,002417
2014-11-14,10.59,9.16,10.8,8.68,397270.0,002417
2014-11-21,9.09,9.47,9.6,9.01,199561.0,002417
2014-11-28,9.66,10.02,10.19,9.45,269643.0,002417
2014-12-05,9.96,9.63,10.5,9.36,335151.0,002417
2014-12-12,9.56,9.53,9.84,8.9,314269.0,002417
2014-12-19,9.54,9.09,9.71,8.54,252072.0,002417
2014-12-26,8.9,8.42,9.18,8.11,168712.0,002417
2014-12-31,8.45,8.27,8.64,8.1,123433.0,002417
2015-01-09,8.27,9.33,9.36,7.89,471814.0,002417
2015-01-16,9.2,9.49,9.72,9.0,221735.0,002417
2015-01-23,9.2,11.0,11.0,9.01,440311.0,002417
2015-01-30,11.11,10.29,11.14,10.28,430072.0,002417
