date,open,close,high,low,volume,code
2015-12-11,6.034,5.798,6.122,5.749,504252.0,600320
2015-12-18,5.759,5.985,6.034,5.7,611272.0,600320
2015-12-25,5.965,5.995,6.112,5.887,810025.0,600320
2015-12-31,5.995,5.857,6.034,5.789,492236.0,600320
2016-01-08,5.877,5.298,6.073,5.131,921059.0,600320
2016-01-15,5.269,4.611,5.514,4.592,934177.0,600320
2016-01-22,4.425,4.66,4.915,4.425,686611.0,600320
2016-01-29,4.69,4.081,4.739,3.915,659618.0,600320
2016-02-05,4.081,4.209,4.238,3.924,596634.0,600320
2016-02-19,4.072,4.376,4.435,4.042,746174.0,600320
2016-02-26,4.405,4.111,4.493,4.023,832844.0,600320
2016-03-04,4.111,4.307,4.435,3.885,970336.0,600320
2016-03-11,4.346,4.121,4.454,4.101,715751.0,600320
2016-03-18,4.17,4.386,4.405,4.15,643340.0,600320
2016-03-25,4.405,4.415,4.562,4.356,913432.0,600320
2016-04-01,4.435,4.601,4.749,4.219,1114262.0,600320
2016-04-08,4.621,4.68,4.896,4.562,1264404.0,600320
2016-04-15,4.67,4.719,4.788,4.611,731504.0,600320
2016-04-22,4.7,4.356,4.7,4.278,677492.0,600320
2016-04-29,4.346,4.386,4.405,4.278,354388.0,600320
2016-05-06,4.395,4.317,4.493,4.307,364739.0,600320
2016-05-13,4.297,4.091,4.297,4.042,416532.0,600320
2016-05-20,4.111,4.081,4.17,4.013,324529.0,600320
2016-05-27,4.101,4.081,4.13,3.983,235212.0,600320
2016-06-03,4.111,4.199,4.229,4.052,446553.0,600320
2016-06-08,4.199,4.18,4.287,4.17,239104.0,600320
2016-06-17,4.15,4.081,4.16,3.993,342412.0,600320
2016-06-24,4.081,4.013,4.121,3.974,273695.0,600320
2016-07-01,4.013,4.16,4.219,3.983,424506.0,600320
2016-07-08,4.199,4.337,4.592,4.17,971657.0,600320
2016-07-15,4.337,4.876,4.876,4.327,1224879.0,600320
2016-07-22,4.807,4.788,5.22,4.768,2845412.0,600320
2016-07-29,4.778,4.984,5.288,4.729,2333749.0,600320
2016-08-05,4.925,4.837,5.043,4.719,1219799.0,600320
2016-08-12,4.827,4.827,4.994,4.749,813029.0,600320
2016-08-19,4.807,4.925,5.043,4.807,868825.0,600320
2016-08-26,4.906,4.768,4.915,4.739,442861.0,600320
2016-09-02,4.768,4.758,4.866,4.709,321408.0,600320
2016-09-09,4.768,4.847,4.984,4.729,592115.0,600320
2016-09-14,4.739,4.631,4.778,4.601,345548.0,600320
2016-09-23,4.641,4.65,4.729,4.621,232314.0,600320
2016-09-30,4.67,4.631,4.67,4.503,288870.0,600320
2016-10-14,4.631,4.758,4.798,4.621,412539.0,600320
2016-10-21,4.758,4.955,5.013,4.709,926414.0,600320
2016-10-28,4.955,4.955,5.269,4.827,955733.0,600320
2016-11-04,4.876,4.778,4.896,4.719,637097.0,600320
2016-11-11,4.758,4.935,4.984,4.709,716663.0,600320
2016-11-18,4.915,5.023,5.22,4.896,1720317.0,600320
2016-11-25,4.984,5.161,5.396,4.974,1363194.0,600320
2016-12-02,5.151,5.092,5.416,5.072,1701744.0,600320
2016-12-09,5.053,4.994,5.141,4.964,622000.0,600320
2016-12-16,5.004,4.847,5.004,4.758,576172.0,600320
2016-12-23,4.847,4.817,4.964,4.768,541443.0,600320
2016-12-30,4.807,5.004,5.053,4.778,708257.0,600320
2017-01-06,5.023,5.053,5.092,4.974,476319.0,600320
2017-01-13,5.033,4.876,5.121,4.847,541985.0,600320
2017-01-20,4.847,4.739,4.896,4.621,574487.0,600320
2017-01-26,4.749,4.827,4.866,4.749,290581.0,600320
2017-02-03,4.837,4.827,4.856,4.807,49046.0,600320
2017-02-10,4.827,5.082,5.151,4.807,824072.0,600320
2017-02-17,5.082,5.112,5.602,5.043,1457697.0,600320
2017-02-24,5.131,5.396,5.494,5.131,1586068.0,600320
2017-03-03,5.376,5.367,5.661,5.327,1429422.0,600320
2017-03-10,5.347,5.249,5.406,5.21,668775.0,600320
2017-03-17,5.239,5.269,5.406,5.2,619587.0,600320
2017-03-24,5.278,5.681,5.71,5.2,1593921.0,600320
2017-03-31,5.671,5.671,6.063,5.465,2697196.0,600320
2017-04-07,5.69,5.828,5.975,5.641,1109451.0,600320
2017-04-14,5.828,5.622,5.975,5.592,1340733.0,600320
2017-04-21,5.573,5.573,5.739,5.376,696082.0,600320
2017-04-28,5.592,5.308,5.612,5.063,765499.0,600320
2017-05-05,5.298,5.259,5.435,5.239,538350.0,600320
2017-05-12,5.151,5.22,5.259,4.886,575162.0,600320
2017-05-19,5.249,5.298,5.484,4.945,856270.0,600320
2017-05-26,5.288,5.239,5.288,4.906,574298.0,600320
2017-06-02,5.2,5.161,5.406,5.004,572351.0,600320
2017-06-09,5.121,5.269,5.308,5.121,573881.0,600320
2017-06-16,5.259,5.21,5.308,5.2,503897.0,600320
2017-06-23,5.2,5.082,5.278,5.004,626007.0,600320
2017-06-30,5.092,5.082,5.18,5.043,525879.0,600320
2017-07-07,5.112,5.17,5.18,5.053,524624.0,600320
2017-07-14,5.18,5.35,5.38,5.17,1010607.0,600320
2017-07-21,5.35,5.49,5.56,5.09,1127361.0,600320
