date,open,close,high,low,volume,code
2015-12-11,12.868,13.104,13.263,12.472,358330.0,002383
2015-12-14,12.968,13.416,13.549,12.761,70765.0,002383
2016-03-18,12.076,11.648,12.076,10.869,333566.0,002383
2016-03-25,11.145,11.438,11.967,11.099,763825.0,002383
2016-04-01,11.461,10.889,11.704,10.594,402265.0,002383
2016-04-08,10.946,11.012,11.714,10.863,299321.0,002383
2016-04-15,11.258,11.86,11.897,10.949,356181.0,002383
2016-04-22,11.764,10.454,12.073,10.241,447357.0,002383
2016-04-29,10.434,10.108,10.623,9.643,258971.0,002383
2016-05-06,10.045,10.234,11.435,9.975,343083.0,002383
2016-05-13,10.155,9.041,10.155,8.911,275184.0,002383
2016-05-20,9.011,9.566,9.623,8.938,265015.0,002383
2016-05-27,9.659,9.909,10.135,9.47,239596.0,002383
2016-06-03,9.779,10.211,10.457,9.51,240999.0,002383
2016-06-08,10.238,11.062,11.362,10.121,204552.0,002383
2016-06-17,11.072,11.438,11.977,10.53,515973.0,002383
2016-06-22,11.305,11.737,11.83,11.199,210462.0,002383
2016-07-01,12.449,12.213,12.492,11.837,186632.0,002383
2016-07-08,12.103,12.229,12.901,12.027,346112.0,002383
2016-07-15,12.273,11.777,12.489,11.601,318316.0,002383
2016-07-22,11.731,11.824,12.106,11.368,215788.0,002383
2016-07-29,11.93,11.392,12.456,11.165,264899.0,002383
2016-08-05,11.312,11.372,11.445,11.066,113907.0,002383
2016-08-12,11.375,11.561,11.824,11.345,130056.0,002383
2016-08-19,11.591,12.243,12.346,11.571,170225.0,002383
2016-08-26,12.319,12.499,12.835,11.874,202716.0,002383
2016-09-02,12.469,12.442,12.928,12.209,171111.0,002383
2016-09-09,12.449,13.603,14.288,12.269,259770.0,002383
2016-09-14,13.433,13.549,13.852,12.805,127964.0,002383
2016-09-23,13.569,13.333,13.779,13.111,136949.0,002383
2016-09-30,13.29,13.566,13.699,12.868,113056.0,002383
2016-10-14,13.559,13.965,14.125,13.46,106229.0,002383
2016-10-21,13.998,13.756,14.075,13.31,119905.0,002383
2016-10-28,13.689,14.53,14.956,13.416,188830.0,002383
2016-11-04,14.407,14.823,15.062,14.318,123394.0,002383
2016-11-11,14.813,15.544,15.594,14.331,156070.0,002383
2016-11-18,15.528,16.0,16.259,15.322,173288.0,002383
2016-11-24,16.16,18.155,18.181,16.06,313676.0,002383
2016-12-02,16.339,17.157,18.288,16.13,394909.0,002383
2016-12-09,16.891,16.758,17.277,16.13,224616.0,002383
2016-12-16,16.632,16.123,16.851,14.856,221145.0,002383
2016-12-23,16.053,17.014,17.516,15.634,147299.0,002383
2016-12-30,16.708,16.459,17.19,16.16,88517.0,002383
2017-01-04,16.482,16.492,16.745,16.003,45063.0,002383
2017-03-24,18.141,18.736,19.957,17.815,442169.0,002383
2017-03-31,18.833,18.201,18.833,17.307,431052.0,002383
2017-04-07,18.201,17.785,18.673,17.476,167565.0,002383
2017-04-14,16.293,15.495,16.721,15.162,233408.0,002383
2017-04-21,15.368,15.145,15.485,14.298,107034.0,002383
2017-04-28,15.222,14.713,15.418,13.965,95159.0,002383
2017-05-05,14.697,15.135,15.189,14.554,70369.0,002383
2017-05-12,15.285,13.367,15.717,13.017,162439.0,002383
2017-05-19,13.466,14.431,15.142,13.37,178517.0,002383
2017-05-26,14.298,13.59,14.46,12.18,435296.0,002383
2017-06-02,13.87,12.94,13.95,12.55,239473.0,002383
2017-06-09,13.19,13.76,13.94,12.8,393891.0,002383
2017-06-16,13.62,14.41,14.55,13.43,316301.0,002383
2017-06-23,14.33,15.03,15.56,14.33,486572.0,002383
2017-06-30,15.0,15.67,16.46,14.91,493137.0,002383
2017-07-07,15.75,15.15,15.79,14.99,366552.0,002383
2017-07-14,15.09,14.53,15.44,14.51,361867.0,002383
2017-07-21,14.57,13.3,14.6,13.01,383007.0,002383
2017-07-28,13.28,14.24,14.69,12.91,404992.0,002383
2017-08-04,14.3,14.69,14.72,13.57,443221.0,002383
2017-08-11,14.6,14.46,15.08,14.01,466642.0,002383
2017-08-18,14.28,15.99,16.18,14.28,755855.0,002383
2017-08-25,15.76,15.76,16.59,15.28,614056.0,002383
2017-09-01,15.69,15.48,15.93,15.31,356446.0,002383
2017-09-08,15.5,15.46,16.15,15.4,584954.0,002383
2017-09-15,15.43,15.12,15.56,15.01,308921.0,002383
2017-09-22,15.4,16.3,17.16,15.4,1074375.0,002383
2017-09-29,16.33,16.35,16.42,15.25,441515.0,002383
2017-10-13,16.38,16.31,16.78,16.02,520164.0,002383
2017-10-20,16.21,16.57,17.88,16.18,1146476.0,002383
2017-10-27,16.63,16.74,17.43,16.32,494948.0,002383
2017-11-03,16.76,16.13,17.12,15.71,628232.0,002383
2017-11-10,16.29,17.18,17.58,16.26,733214.0,002383
2017-11-17,17.28,19.69,20.7,16.88,1550680.0,002383
