date,open,close,high,low,volume,code
2015-12-11,4.71,4.369,4.72,4.32,1391271.0,600863
2015-12-18,4.33,4.476,4.574,4.301,1405750.0,600863
2015-12-25,4.457,4.457,4.593,4.389,1652536.0,600863
2015-12-31,4.467,4.359,4.486,4.35,847829.0,600863
2016-01-08,4.34,4.018,4.359,3.813,1629329.0,600863
2016-01-15,3.959,3.55,4.037,3.53,1359165.0,600863
2016-01-22,3.511,3.55,3.852,3.413,1268701.0,600863
2016-01-29,3.569,3.091,3.628,3.004,1153851.0,600863
2016-02-05,3.033,3.16,3.218,3.033,742470.0,600863
2016-02-19,3.072,3.306,3.374,3.033,1002841.0,600863
2016-02-26,3.345,3.199,3.472,3.101,1698244.0,600863
2016-03-04,3.179,3.257,3.423,3.004,1677970.0,600863
2016-03-11,3.287,3.169,3.365,3.13,1032929.0,600863
2016-03-18,3.189,3.345,3.374,3.189,1243838.0,600863
2016-03-25,3.374,3.316,3.423,3.287,1228664.0,600863
2016-04-01,3.306,3.355,3.413,3.238,1145404.0,600863
2016-04-08,3.355,3.316,3.443,3.287,1156469.0,600863
2016-04-15,3.335,3.462,3.521,3.316,2071881.0,600863
2016-04-22,3.433,3.238,3.462,3.209,1220622.0,600863
2016-04-29,3.238,3.14,3.277,3.111,711257.0,600863
2016-05-06,3.14,3.101,3.209,3.101,773607.0,600863
2016-05-13,3.101,2.974,3.101,2.916,1018482.0,600863
2016-05-20,2.965,2.935,2.994,2.896,541868.0,600863
2016-05-27,2.945,2.955,2.994,2.916,521899.0,600863
2016-06-03,2.945,3.043,3.052,2.916,770512.0,600863
2016-06-08,3.033,2.984,3.033,2.965,333051.0,600863
2016-06-17,2.965,2.974,2.984,2.906,684970.0,600863
2016-06-24,2.965,2.916,2.974,2.887,495642.0,600863
2016-07-01,2.906,2.945,2.965,2.887,651138.0,600863
2016-07-08,2.935,2.974,3.023,2.926,991859.0,600863
2016-07-15,2.984,3.052,3.082,2.974,1330917.0,600863
2016-07-22,3.052,3.071,3.218,3.033,1365413.0,600863
2016-07-28,3.081,3.041,3.111,2.992,694714.0,600863
2016-08-12,3.26,3.349,3.349,3.2,980324.0,600863
2016-08-19,3.439,3.29,3.439,3.25,3485204.0,600863
2016-08-26,3.29,3.151,3.29,3.131,1133123.0,600863
2016-09-02,3.141,3.121,3.181,3.101,670622.0,600863
2016-09-09,3.131,3.131,3.181,3.111,707443.0,600863
2016-09-14,3.101,3.061,3.101,3.031,498729.0,600863
2016-09-23,3.061,3.081,3.101,3.051,434841.0,600863
2016-09-30,3.081,3.051,3.081,3.031,472664.0,600863
2016-10-14,3.051,3.131,3.131,3.051,698773.0,600863
2016-10-21,3.131,3.131,3.181,3.101,884680.0,600863
2016-10-28,3.131,3.171,3.23,3.121,1142751.0,600863
2016-11-04,3.151,3.131,3.171,3.101,767944.0,600863
2016-11-11,3.131,3.21,3.21,3.111,878019.0,600863
2016-11-18,3.21,3.2,3.25,3.181,1218695.0,600863
2016-11-25,3.2,3.26,3.369,3.19,2313305.0,600863
2016-12-02,3.26,3.31,3.379,3.24,1598788.0,600863
2016-12-09,3.27,3.21,3.31,3.19,1145975.0,600863
2016-12-16,3.21,3.151,3.22,3.111,871705.0,600863
2016-12-23,3.151,3.051,3.171,3.002,1687122.0,600863
2016-12-30,3.061,3.061,3.081,3.031,521664.0,600863
2017-01-06,3.061,3.111,3.151,3.051,639630.0,600863
2017-01-13,3.111,3.101,3.161,3.071,806478.0,600863
2017-01-20,3.091,3.091,3.101,3.022,639616.0,600863
2017-01-26,3.091,3.091,3.121,3.081,420382.0,600863
2017-02-03,3.101,3.091,3.111,3.081,77147.0,600863
2017-02-10,3.091,3.171,3.19,3.091,935073.0,600863
2017-02-17,3.181,3.28,3.499,3.151,3926040.0,600863
2017-02-24,3.27,3.26,3.33,3.24,1529576.0,600863
2017-03-03,3.26,3.21,3.29,3.2,941291.0,600863
2017-03-10,3.22,3.19,3.28,3.181,1152928.0,600863
2017-03-17,3.19,3.21,3.27,3.171,918700.0,600863
2017-03-24,3.21,3.22,3.23,3.171,1027230.0,600863
2017-03-31,3.21,3.33,3.429,3.171,3358902.0,600863
2017-04-07,3.31,3.34,3.429,3.26,1979874.0,600863
2017-04-14,3.33,3.737,3.916,3.29,6257962.0,600863
2017-04-21,3.668,3.439,3.707,3.409,3772954.0,600863
2017-04-28,3.429,3.3,3.429,3.181,2097770.0,600863
2017-05-05,3.27,3.051,3.27,3.041,1456106.0,600863
2017-05-12,3.051,3.041,3.161,2.962,1344631.0,600863
2017-05-19,3.041,3.061,3.121,3.012,874405.0,600863
2017-05-26,3.061,2.972,3.061,2.882,1161068.0,600863
2017-06-02,2.992,2.962,3.031,2.922,456644.0,600863
2017-06-09,3.002,2.992,3.022,2.962,727420.0,600863
2017-06-16,2.982,2.952,2.982,2.912,862442.0,600863
2017-06-23,2.952,2.942,2.992,2.922,873295.0,600863
2017-06-30,2.932,2.992,2.992,2.932,733609.0,600863
2017-07-07,2.992,3.061,3.081,2.982,1025847.0,600863
2017-07-14,3.061,3.101,3.111,3.022,1347746.0,600863
2017-07-21,3.101,3.25,3.359,2.942,2972008.0,600863
2017-07-28,3.23,3.26,3.34,3.17,1992815.0,600863
2017-08-04,3.25,3.3,3.33,3.2,1866064.0,600863
2017-08-11,3.29,3.1,3.35,3.07,1832157.0,600863
2017-08-18,3.1,3.15,3.18,3.09,786660.0,600863
2017-08-25,3.14,3.17,3.18,3.13,736633.0,600863
2017-09-01,3.17,3.26,3.3,3.16,1372967.0,600863
2017-09-08,3.25,3.2,3.26,3.18,783620.0,600863
2017-09-15,3.2,3.21,3.21,3.16,663425.0,600863
2017-09-22,3.2,3.14,3.21,3.13,568354.0,600863
2017-09-29,3.14,3.09,3.15,3.06,522565.0,600863
2017-10-13,3.11,3.14,3.16,3.09,625041.0,600863
2017-10-20,3.14,3.06,3.14,3.02,573612.0,600863
