date,open,close,high,low,volume,code
2015-12-11,14.396,13.33,14.543,12.781,116174.0,300232
2015-12-18,13.278,15.996,16.41,13.171,175683.0,300232
2015-12-25,15.781,16.66,17.707,15.128,184543.0,300232
2015-12-31,16.032,15.57,17.078,15.323,142266.0,300232
2016-01-08,15.319,13.191,15.518,11.511,180315.0,300232
2016-01-15,12.781,11.539,13.835,10.469,192432.0,300232
2016-01-22,11.432,13.326,14.523,11.273,221132.0,300232
2016-01-29,13.728,11.42,13.807,10.751,182391.0,300232
2016-02-05,11.253,12.594,12.952,11.086,132891.0,300232
2016-02-19,11.869,13.226,13.763,11.858,108302.0,300232
2016-02-26,13.409,11.499,13.529,10.62,134171.0,300232
2016-03-04,11.364,10.62,11.651,9.948,126687.0,300232
2016-03-11,10.851,10.783,11.368,9.96,107790.0,300232
2016-03-18,10.887,12.283,12.653,10.887,110715.0,300232
2016-03-25,12.438,13.087,13.919,12.251,151261.0,300232
2016-04-01,13.103,13.171,13.847,12.041,233317.0,300232
2016-04-08,13.191,13.847,14.432,13.171,156246.0,300232
2016-04-15,13.927,13.644,14.209,13.21,221745.0,300232
2016-04-22,13.612,13.29,13.919,12.653,152208.0,300232
2016-04-29,13.282,13.131,13.282,12.22,137316.0,300232
2016-05-06,13.171,13.664,14.321,13.171,122922.0,300232
2016-05-13,13.565,14.325,14.921,13.222,240166.0,300232
2016-05-20,14.149,14.404,15.518,13.37,239569.0,300232
2016-05-27,14.313,13.672,14.579,13.094,297758.0,300232
2016-06-03,13.672,16.143,17.369,13.562,706312.0,300232
2016-06-08,15.934,16.133,16.383,15.605,217810.0,300232
2016-06-17,15.745,16.861,17.698,14.808,391282.0,300232
2016-06-24,16.841,16.113,17.319,15.346,208376.0,300232
2016-07-01,15.944,15.147,16.562,15.047,406074.0,300232
2016-07-08,15.147,15.396,16.123,14.938,679363.0,300232
2016-07-15,15.456,14.31,15.645,14.15,475067.0,300232
2016-07-22,14.091,14.33,14.838,13.752,461151.0,300232
2016-07-29,14.38,14.708,15.396,13.991,485768.0,300232
2016-08-05,14.708,14.16,14.728,14.11,184016.0,300232
2016-08-12,14.061,14.549,14.738,13.503,200461.0,300232
2016-08-19,14.589,14.977,15.326,14.24,217897.0,300232
2016-08-26,15.107,14.818,15.386,14.449,193967.0,300232
2016-09-02,14.708,15.346,15.894,14.35,401985.0,300232
2016-09-09,15.366,16.014,16.941,14.948,572945.0,300232
2016-09-14,15.675,17.369,18.236,15.675,529569.0,300232
2016-09-23,17.439,16.612,17.788,16.293,491367.0,300232
2016-09-30,16.771,16.502,17.12,15.854,279314.0,300232
2016-10-14,16.622,17.987,18.924,16.273,495758.0,300232
2016-10-21,18.116,17.628,18.186,17.289,384398.0,300232
2016-10-28,17.439,17.18,17.977,17.04,263142.0,300232
2016-11-04,17.22,16.522,17.439,16.303,231576.0,300232
2016-11-11,16.502,16.542,17.12,16.193,227141.0,300232
2016-11-18,16.681,16.761,16.781,16.273,299122.0,300232
2016-11-25,16.671,15.834,17.399,15.147,394266.0,300232
2016-12-02,15.665,14.997,15.834,14.987,323599.0,300232
2016-12-09,14.977,15.635,15.904,14.838,205913.0,300232
2016-12-16,15.765,14.728,15.765,13.951,346389.0,300232
2016-12-23,14.669,14.678,15.037,14.26,139641.0,300232
2016-12-30,14.718,14.868,15.097,14.31,160601.0,300232
2017-01-06,14.858,13.413,14.948,13.303,298566.0,300232
2017-01-13,13.373,12.965,13.732,12.875,264331.0,300232
